,Year,Week,Hard Rock,Classic Rock,Rock,Pop Rock,Pop,Latin,Soft Rock,Acoustic,Ballad,Europop,Vocal,Alternative Rock,Electronic,House,Soul,Funk / Soul,Southern Rock,Downtempo,Synth-pop,RnB/Swing,Hip Hop,Flamenco,Rumba,Folk,World,Country,Jazz,Contemporary Jazz,Leftfield,Nu Metal,Folk Rock,Power Pop,Pop Punk,Indie Rock,Pop Rap,Blues,Rhythm & Blues,Country Rock,Brit Pop,Electro,Punk,Symphonic Rock,Heavy Metal,Dance-pop,Breakbeat,Disco,Rock & Roll,Glam,Electroclash,Reggaeton,Indie Pop,Big Beat,Breaks,Drum n Bass,Tech House,Techno,Euro House,Contemporary R&B,Funk,Religious,Ambient,Deep House,Therapy,Eurodance,Latin Jazz,Soul-Jazz,Dancehall,Laïkó,Reggae,Electro House,Trip Hop,Easy Listening,MPB,Garage House,Ranchera,Mariachi,Country,Bossanova,Progressive House,Goth Rock,Tejano,Classical,Trance,Progressive Trance,Ghetto,Rocksteady,Ska,Neo Soul,Emo,Stage & Screen,Theme,Jazz-Funk,Smooth Jazz,Non-Music,Grunge,Ragga HipHop,Hands Up,Acid,Acid Jazz,UK Garage,Tribal,Hard Trance,Salsa,Arena Rock,Bassline,Experimental,Field Recording,Poetry,Dubstep,Soundtrack,Hard House,Trap,Boogaloo,Dance,Roots Reggae,Dub,Reggae-Pop,Cut-up/DJ,Gospel,DJ Battle Tool,IDM,Future Jazz,Batucada,Hip-House,Pachanga,Tribal House,Italodance,Math Rock,Teen Pop,K-pop,Jazzy Hip-Hop,EBM,Nueva Trova,EDM,Jumpstyle,Bachata,Tropical House,Memphis Blues,Electric Blues,Hardcore,Soca,Conscious,Big Band,Metalcore,Cool Jazz,Blues Rock,Bass Music,Euro-Disco,Piano Blues,Vallenato,Score,Goregrind,Italo House,Chillwave,Parody,Merengue,Tango,Bubblegum,Ethno-pop,Art Rock,New Jack Swing,Deep Techno,Chanson,New Wave,Favela Funk,Makina,Rockabilly,Synthwave,Chamamé
122,2007,17,0,0,12.2,8.025,13.35,6.675,1.525,0.775,0,0.275,2.025,2.85,4.425,0.925,0,0.7,0,0.025,0,0,0.8,0,0,0,0,0,0,0,0,0.05,0,0.65,0.65,0,0,0,0,0,0.8,0.9,0,0,0,0.125,0,0.15,0.6,0,0,0.225,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.325,0.325,0,0,0.85,0,0.325,0.05,0.85,0.85,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,2007,18,0,0,12.25,7.95,13.35,6.75,1.55,0.85,0,0.3,2.175,2.875,4.4,0.9,0,0.55,0,0,0,0,0.825,0,0,0,0,0,0,0,0,0.075,0,0.775,0.775,0,0,0,0,0,0.825,0.825,0,0,0,0.1,0,0.3,0.525,0,0,0.125,0,0,0,0,0,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.35,0,0,0.85,0,0.35,0.075,0.85,0.85,0,0,0,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,2007,19,0,0,12.525,7.85,13.45,6.725,1.675,0.825,0,0.35,2.2,2.975,4.25,0.875,0,0.475,0,0,0,0,0.85,0,0,0,0,0,0,0,0,0.05,0,0.8,0.8,0,0,0,0,0,0.85,0.85,0,0,0,0.025,0,0.35,0.55,0,0,0,0,0,0,0,0,0,0.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.575,0.3,0,0,0.825,0,0.3,0.05,0.825,0.825,0,0,0,0.475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,2007,20,0,0,12.2,7.775,13.625,6.8,1.8,0.675,0,0.45,2.15,2.625,4.5,0.875,0,0.375,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0.075,0,0.8,0.8,0,0,0,0,0,0.9,0.9,0,0,0,0.05,0,0.45,0.55,0,0,0,0,0,0,0,0,0,0.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.275,0,0,0.85,0,0.275,0.075,0.85,0.85,0,0,0,0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,2007,21,0,0,6.725,4.1,15.25,13.05,1,0.025,0,0,9.575,1.75,3.475,0.925,0,0,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0.775,0.775,0,0,0,0,0,0.9,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85,0,0,0,0.85,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,2007,22,0,0,0.025,0.025,19.5,19.5,0.025,0.025,0,0,19.475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,2007,23,0,0,0.025,0.025,19.5,19.5,0.025,0.025,0,0,19.475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,2007,24,0,0,0.025,0.025,19.5,19.5,0.025,0.025,0,0,19.475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,2007,25,0,0,0.025,0.025,19.5,19.5,0.025,0.025,0,0,19.475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,2007,26,0,0,0.025,0.025,19.5,19.5,0.025,0.025,0,0,19.475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,2007,27,0,0,0.025,0.025,19.5,19.5,0.025,0.025,0,0,19.475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,2007,28,0,0,0.2,0.1,19.5,19.425,0.1,0.025,0,0,19.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,2007,29,0,0,11.975,7.525,13.925,6.175,2.5,0.125,0.7,0.7,3.125,2.425,4.65,1.7,0,0,0,0,0,0,0.8,0.3,0,0,0,0,0,0,0,0,0,0.725,0.725,0,0,0,0,0.7,0.8,0.8,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375,0.375,0,0,0.925,0,0.375,0,0.925,0.925,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,2007,30,0,0,11.95,7.575,13.85,6.2,2.475,0.125,0.75,0.65,3.25,2.475,4.75,1.8,0,0,0,0,0,0,0.775,0.25,0,0,0,0,0,0,0,0,0,0.675,0.675,0,0,0,0,0.75,0.775,0.775,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0.475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.325,0.325,0,0,0.975,0,0.325,0,0.975,0.975,0,0,0,0,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,2007,31,0,0,12.025,7.75,13.675,6.15,2.475,0.175,0.8,0.5,3.275,2.425,4.65,1.75,0,0,0,0,0,0,0.775,0.2,0,0,0,0,0,0,0,0,0,0.725,0.625,0,0,0,0,0.8,0.775,0.775,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0.525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.275,0.275,0,0,0.95,0,0.275,0,0.95,0.95,0,0,0,0,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,2007,32,0,0,12,8,13.875,6.375,2.5,0.125,0.7,0.425,3.375,2.45,4.75,1.8,0,0,0,0,0,0,0.8,0.175,0,0,0,0,0,0,0,0,0,0.625,0.5,0,0,0,0,0.7,0.8,0.8,0,0,0,0,0,0,0,0,0,0.175,0,0,0,0,0,0,0.575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225,0.225,0,0,0.925,0,0.225,0,0.925,0.925,0,0,0,0,0.675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,2007,33,0,0,12.075,8.475,13.975,6.525,2.475,0.125,0.675,0.3,3.575,2.375,4.65,1.725,0,0,0,0,0,0,0.75,0.125,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0.675,0.75,0.75,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.275,0.275,0,0,0.9,0,0.275,0,0.9,0.9,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,2007,34,0,0,12.3,9.25,13.975,6.6,2.5,0.1,0.475,0.1,3.575,2.15,4.85,1.625,0,0,0,0,0,0,0.975,0.1,0,0,0,0,0,0,0,0,0,0.375,0,0,0,0,0.25,0.475,0.725,0.725,0,0,0,0.25,0,0,0,0,0,0.1,0,0,0,0,0,0,0.675,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0.275,0.275,0,0,0.9,0,0.275,0,0.9,0.9,0,0,0,0,0.775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,2007,35,0,0,12.375,9.125,14.05,6.225,2.825,0.35,0.5,0.075,3.475,2.075,4.75,1.475,0,0,0,0,0,0,1.1,0.075,0,0,0,0,0,0,0,0,0,0.35,0,0,0,0,0.425,0.5,0.675,0.675,0,0,0,0.425,0,0,0,0,0,0.075,0,0,0,0,0,0,0.525,0,0,0,0,0,0,0,0,0,0,0,0.425,0,0,0,0,0,0.1,0.1,0,0,0.825,0,0.1,0,0.825,0.825,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,2007,36,0,0,12.575,9.55,14.225,6.25,3.175,0.4,0.525,0.075,3.075,2.075,4.625,1.3,0,0,0,0,0,0,1.2,0.075,0,0,0,0,0,0,0,0,0,0.425,0,0,0,0,0.575,0.525,0.625,0.625,0,0,0,0.575,0,0,0,0,0,0.075,0,0,0,0,0,0,0.35,0,0,0,0,0,0,0,0,0,0,0,0.575,0,0,0,0,0,0.05,0.05,0,0,0.65,0,0.05,0,0.65,0.65,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,2007,37,0,0,12.825,10,14.4,6.55,3.4,0.575,0.375,0.05,2.375,2.35,4.775,1.225,0,0,0,0,0.175,0,1.45,0.05,0,0,0,0,0,0,0,0,0,0.45,0,0,0,0,0.825,0.375,0.625,0.625,0,0,0,0.825,0,0,0,0,0,0.05,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0.825,0,0,0,0,0,0,0,0,0,0.575,0,0,0,0.575,0.575,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,2007,38,0,0,12.275,9.75,14.9,6.7,3,0.775,0.2,0.025,2.65,2.25,4.75,1.5,0,0,0,0,0.375,0,1.525,0.025,0,0,0,0,0,0,0,0,0,0.425,0,0,0,0,0.975,0.2,0.55,0.55,0,0,0,0.975,0,0,0,0,0,0.025,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0.975,0,0,0,0,0,0,0,0,0,0.275,0,0,0,0.275,0.275,0,0,0,0,0.925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,2007,39,0,0,11.7,9.525,14.675,6.475,2.95,0.825,0.15,0,2.4,2.225,4.7,1.5,0,0,0,0,0.375,0.2,1.675,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0.975,0.15,0.5,0.5,0,0,0,0.975,0,0,0,0,0,0,0,0,0,0,0,0,0.225,0,0,0,0,0,0,0,0,0,0,0,0.975,0,0,0,0,0,0,0,0,0,0.225,0,0,0,0.225,0.225,0,0,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,2007,40,0,0,11.35,9.4,14.475,6.375,2.925,1.025,0.1,0,2.425,2.25,4.85,1.775,0,0,0,0.025,0.525,0.3,1.775,0,0,0,0,0,0.025,0,0,0,0,0.375,0,0,0,0,0.975,0.1,0.5,0.5,0,0,0,0.975,0,0,0,0,0,0,0,0,0,0,0,0,0.325,0,0,0,0,0,0,0,0,0,0,0,0.975,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0.15,0.15,0,0,0,0,0.95,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,2007,41,0,0,10.525,8.75,14.325,6.4,2.75,1.125,0.1,0,2.675,2.225,4.675,2.175,0,0,0,0.05,0.625,0.3,1.525,0,0,0,0,0,0.05,0,0,0,0,0.275,0,0,0,0,0.975,0.1,0.25,0.25,0,0,0,0.975,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0.975,0,0,0,0,0,0,0,0,0,0.175,0,0,0,0.175,0.175,0,0,0,0,0.95,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,2007,42,0,0,10.55,8.375,14.3,6.375,2.825,1.225,0.125,0,2.625,2.15,4.95,2.325,0,0,0,0.05,0.675,0.45,1.575,0,0,0,0,0,0.05,0,0,0,0,0.225,0,0,0,0,0.95,0.125,0.175,0.175,0,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0.825,0,0,0,0,0,0,0,0,0,0,0,0.95,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0.15,0.15,0,0,0,0,0.975,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,2007,43,0,0,10.625,7.55,14.25,6.35,2.6,1.4,0.425,0,2.175,1.975,4.675,2,0,0.15,0,0.05,0.725,0.6,1.525,0,0,0,0,0,0.05,0,0,0,0,0.375,0,0,0,0,0.925,0.175,0,0,0.25,0,0,1.175,0,0,0,0,0,0,0,0,0,0,0,0,0.525,0,0,0,0,0,0,0,0,0,0,0,0.925,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0.1,0.1,0,0,0,0,0.975,0.25,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,2007,44,0,0,10.675,7.3,14.525,6.375,2.65,1.45,0.55,0,2.175,1.675,4.6,2.025,0,0.275,0,0.05,0.75,0.75,1.675,0,0,0,0,0,0.05,0,0,0,0,0.425,0,0,0,0,0.925,0.15,0,0,0.4,0,0,1.325,0,0,0,0,0,0,0,0,0,0,0,0,0.55,0,0,0,0,0,0,0,0,0,0,0,0.925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.4,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,2007,45,0,0,10.35,7.075,14.75,6.35,2.775,1.5,0.825,0,2.075,1.575,4.65,1.9,0,0.325,0,0.25,0.775,0.8,1.775,0.225,0,0,0,0,0.025,0,0,0,0,0.375,0,0,0,0,0.975,0.1,0,0,0.45,0,0,1.425,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.725,0.275,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,2007,46,0,0,10.275,7.2,14.75,6.175,2.6,1.55,0.95,0,2.025,1.6,4.675,1.85,0,0.4,0,0.325,0.8,0.825,1.775,0.3,0,0,0,0,0.025,0,0,0,0,0.325,0,0,0,0,0.95,0.1,0,0,0.5,0,0,1.45,0,0,0,0,0,0,0,0,0,0,0,0,0.475,0,0,0,0,0,0,0,0,0,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.925,0.85,0.35,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,2007,47,0,0,10.4,7.15,15.1,6.075,2.85,1.6,1.175,0,2,1.475,4.6,2,0,0.425,0,0.375,0.825,0.425,1.375,0.35,0,0,0,0,0.025,0,0,0,0,0.325,0,0,0,0,0.95,0.1,0,0,0.625,0,0,1.575,0,0.2,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,1.075,0.45,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,2007,48,0,0,10.5,7.025,15,5.925,2.95,1.575,1.275,0,1.925,1.425,4.625,1.95,0,0.475,0,0.425,0.8,0.475,1.4,0.4,0,0,0,0,0.025,0,0,0,0,0.175,0,0,0,0,0.925,0.125,0,0,0.65,0,0,1.575,0,0.225,0,0,0,0,0,0,0,0,0,0,0.55,0,0,0,0,0,0,0,0,0,0,0,0.925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95,1.15,0.5,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,2007,49,0,0,10.4,6.925,15.125,5.8,2.95,1.525,1.3,0,1.925,1.35,4.825,1.925,0,0.6,0,0.525,0.975,0.6,1.5,0.5,0,0,0,0,0.025,0,0,0,0,0.125,0,0,0,0,0.9,0.1,0,0,0.675,0,0,1.575,0,0.325,0,0,0,0,0,0,0,0,0,0,0.575,0,0,0,0,0,0,0,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95,1.2,0.525,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
