"","Year","Week","Hard Rock","Classic Rock","Rock","Pop Rock","Pop","Latin","Soft Rock","Acoustic","Ballad","Europop","Vocal","Alternative Rock","Electronic","House","Soul","Funk / Soul","Southern Rock","Downtempo","Synth-pop","RnB/Swing","Hip Hop","Flamenco","Rumba","Folk","World","& Country","Jazz","Contemporary Jazz","Leftfield","Nu Metal","Folk Rock","Power Pop","Pop Punk","Indie Rock","Pop Rap","Blues","Rhythm & Blues","Country Rock","Brit Pop","Electro","Punk","Symphonic Rock","Heavy Metal","Dance-pop","Breakbeat","Disco","Rock & Roll","Glam","Electroclash","Reggaeton","Indie Pop","Big Beat","Breaks","Drum n Bass","Tech House","Techno","Euro House","Contemporary R&B","Funk","Religious","Ambient","Deep House","Therapy","Eurodance","Latin Jazz","Soul-Jazz","Dancehall","Laïkó","Reggae","Electro House","Trip Hop","Easy Listening","MPB","Garage House","Ranchera","Mariachi","Country","Bossanova","Progressive House","Goth Rock","Tejano","Classical","Trance","Progressive Trance","Ghetto","Rocksteady","Ska","Neo Soul","Emo","Stage & Screen","Theme","Jazz-Funk","Smooth Jazz","Non-Music","Grunge","Ragga HipHop","Hands Up","Acid","Acid Jazz","UK Garage","Tribal","Hard Trance","Salsa","Arena Rock","Bassline","Experimental","Field Recording","Poetry","Dubstep","Soundtrack","Hard House","Trap","Boogaloo","Dance","Roots Reggae","Dub","Reggae-Pop","Cut-up/DJ","Gospel","DJ Battle Tool","IDM","Future Jazz","Batucada","Hip-House","Pachanga","Tribal House","Italodance","Math Rock","Teen Pop","K-pop","Jazzy Hip-Hop","EBM","Nueva Trova","EDM","Jumpstyle","Bachata","Tropical House","Memphis Blues","Electric Blues","Hardcore","Soca","Conscious","Big Band","Metalcore","Cool Jazz","Blues Rock","Bass Music","Euro-Disco","Piano Blues","Vallenato","Score","Goregrind","Italo House","Chillwave","Parody","Merengue","Tango","Bubblegum","Ethno-pop","Art Rock","New Jack Swing","Deep Techno","Chanson","New Wave","Favela Funk","Makina","Rockabilly","Synthwave","Chamamé"
"405",2012,39,0,0,0.275,0.25,0.825,0.3,0,0,0.05,0.05,0.125,0.025,0.475,0.225,0,0.05,0,0.025,0.025,0.025,0.125,0,0,0,0,0,0.025,0,0,0,0,0,0,0.025,0.05,0,0,0,0,0.15,0,0,0,0,0,0.025,0,0,0,0,0,0.025,0,0.025,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0.025,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0.025,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0.025,0,0,0.025,0.025,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"406",2012,40,0,0,0.3,0.275,0.85,0.25,0,0,0.025,0.05,0.1,0.025,0.45,0.2,0,0.05,0,0.025,0.025,0.025,0.125,0,0,0,0,0,0.025,0,0,0,0,0,0,0.025,0.05,0,0,0,0,0.15,0,0,0,0,0,0.025,0,0,0,0,0,0.025,0,0.025,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0.025,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0.025,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0.025,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"407",2012,41,0,0,0.3,0.275,0.85,0.225,0,0,0.025,0.05,0.1,0.025,0.475,0.2,0,0.05,0,0.025,0.025,0.025,0.15,0,0,0,0,0,0.025,0,0,0,0,0,0,0.025,0.05,0,0.025,0,0,0.175,0,0,0,0.025,0,0.025,0,0,0,0,0,0.025,0,0.025,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0.05,0.025,0.025,0,0,0,0,0,0,0,0.075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0.025,0,0,0,0,0.025,0,0.025,0,0,0,0,0,0,0,0.025,0,0,0,0.025,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"408",2012,42,0,0,0.3,0.275,0.825,0.2,0,0,0.025,0.05,0.1,0.025,0.475,0.225,0,0.05,0,0.025,0.025,0.025,0.175,0,0,0,0,0,0.025,0,0,0,0,0,0,0.025,0.05,0,0.025,0,0,0.175,0,0,0,0.025,0,0.025,0,0,0,0,0,0.025,0,0.025,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0.05,0.025,0.025,0,0,0,0,0,0,0,0.075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0.025,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0.025,0,0,0,0.025,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"409",2012,43,0,0,0.275,0.25,0.825,0.2,0,0,0.025,0.075,0.1,0.025,0.475,0.25,0,0.05,0,0.025,0.025,0.025,0.175,0,0,0,0,0,0.025,0,0,0,0,0,0,0.025,0.05,0,0.025,0,0,0.15,0,0,0,0.025,0,0.025,0,0,0,0,0,0.025,0,0.025,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0.05,0.025,0.025,0,0,0,0,0,0,0,0.075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0.025,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0.025,0,0,0,0.025,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"410",2012,44,0,0,0.225,0.175,0.825,0.225,0,0,0.05,0.15,0.125,0,0.5,0.275,0,0.05,0,0.025,0,0.025,0.175,0,0,0,0,0,0.025,0,0,0,0,0,0,0.025,0.05,0,0.025,0,0,0.15,0,0,0,0.025,0,0.025,0,0,0,0,0,0.025,0,0.025,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0.05,0.025,0.025,0,0,0,0,0,0,0,0.075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0.05,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0.025,0,0,0,0.025,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"411",2012,45,0,0,0.25,0.2,0.825,0.225,0,0,0.05,0.15,0.125,0,0.475,0.25,0,0.05,0,0.025,0,0.025,0.175,0,0,0,0,0,0.025,0,0,0,0,0,0,0.025,0.05,0,0.025,0,0,0.15,0,0,0,0.025,0,0.025,0,0,0,0,0,0.025,0,0.025,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0.05,0.025,0.025,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0.05,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0.025,0,0,0,0.025,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"412",2012,46,0,0,0.25,0.2,0.825,0.225,0,0,0.05,0.15,0.125,0,0.475,0.25,0,0.05,0,0.025,0,0.025,0.175,0,0,0,0,0,0.025,0,0,0,0,0,0,0.025,0.05,0,0.025,0,0,0.15,0,0,0,0.025,0,0.025,0,0,0,0,0,0.025,0,0.025,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0.05,0.025,0.025,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0.05,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0.025,0,0,0,0.025,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"413",2012,47,0,0,0.3,0.25,0.825,0.2,0,0,0.05,0.125,0.1,0,0.45,0.25,0,0.025,0,0.025,0,0.025,0.175,0,0.025,0,0,0,0.025,0,0,0,0,0,0,0.025,0.05,0,0.025,0,0,0.175,0,0,0,0.025,0.025,0,0,0,0,0,0,0.025,0,0.025,0,0,0.075,0,0,0,0,0,0,0,0,0,0,0,0.05,0.025,0.025,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0.05,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0.05,0,0,0,0.025,0.025,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"414",2012,48,0,0,0.275,0.225,0.825,0.2,0,0,0.05,0.125,0.1,0,0.45,0.25,0,0.025,0,0.025,0,0.025,0.175,0,0.025,0.025,0.025,0.025,0.025,0,0,0,0,0,0,0.025,0.05,0,0.025,0,0,0.175,0,0,0,0.025,0.025,0,0,0,0,0,0,0.025,0,0.025,0,0,0.075,0,0,0,0,0,0,0,0,0,0,0,0.05,0.025,0.025,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0.05,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0.05,0,0,0,0.025,0.025,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"415",2012,49,0,0,0.275,0.225,0.825,0.2,0,0,0.05,0.125,0.1,0,0.45,0.25,0,0.025,0,0.025,0,0.025,0.175,0,0.025,0.025,0.025,0.025,0.025,0,0,0,0,0,0,0.025,0.05,0,0.025,0,0,0.175,0,0,0,0.025,0.025,0,0,0,0,0,0,0.025,0,0.025,0,0,0.075,0,0,0,0,0,0,0,0,0,0,0,0.05,0.025,0.025,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0.05,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0.05,0,0,0,0.025,0.025,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"416",2012,50,0,0,0.25,0.225,0.825,0.225,0,0,0.075,0.1,0.125,0,0.45,0.275,0,0.025,0,0.025,0,0.025,0.175,0,0.025,0.025,0.025,0.025,0.025,0,0,0,0,0,0,0,0.05,0,0.025,0,0,0.175,0,0,0,0.025,0.025,0,0,0,0,0,0,0.025,0,0,0,0,0.075,0,0,0,0,0,0,0,0,0,0,0,0.05,0.025,0.025,0,0,0,0,0,0,0,0.075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0.05,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0.05,0,0,0,0,0.025,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"417",2012,51,0,0,0.225,0.2,0.8,0.225,0,0,0.075,0.1,0.125,0,0.475,0.3,0,0.025,0,0.025,0,0.025,0.15,0,0.025,0.025,0.025,0.025,0.025,0,0,0,0,0,0,0,0.025,0,0.025,0,0,0.2,0,0,0,0.025,0.025,0,0,0,0,0,0,0.025,0,0,0,0,0.075,0,0,0,0,0,0,0,0,0,0,0,0.05,0.025,0.025,0,0,0,0,0,0,0,0.075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0.05,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0.05,0,0,0,0,0.025,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"418",2012,52,0,0,0.225,0.2,0.8,0.25,0,0,0.075,0.1,0.125,0,0.45,0.3,0,0.05,0,0,0,0.025,0.15,0,0.025,0.025,0.025,0.025,0.025,0,0,0,0,0,0,0,0.025,0,0.025,0,0,0.2,0,0,0,0.025,0.025,0,0,0,0,0,0,0.025,0,0,0,0,0.075,0,0,0,0,0,0,0,0,0,0,0,0.05,0.025,0,0,0,0,0,0,0,0,0.075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0.05,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0.05,0,0,0,0,0.025,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"419",2013,1,0,0,0.25,0.25,0.825,0.25,0,0,0.075,0.1,0.125,0,0.425,0.275,0,0.05,0,0,0,0.025,0.15,0,0.025,0.025,0.025,0.025,0.025,0,0,0,0,0,0,0,0.025,0,0.025,0,0,0.2,0,0,0,0.025,0.025,0,0,0,0,0,0,0.025,0,0,0,0,0.075,0,0,0,0,0,0,0,0,0,0,0,0.05,0.025,0,0,0,0,0,0,0,0,0.075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0.05,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0.05,0,0,0,0,0.025,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"420",2013,2,0,0,0.2,0.2,0.8,0.225,0,0,0.05,0.1,0.1,0,0.475,0.3,0,0.05,0,0,0,0.025,0.125,0,0.025,0.025,0.025,0.025,0.025,0,0,0,0,0,0,0,0.025,0,0.025,0,0,0.225,0,0,0,0.025,0.025,0,0,0,0,0,0,0.025,0,0,0,0,0.075,0,0,0,0,0,0,0,0,0,0,0,0.05,0.05,0,0,0,0,0,0,0,0,0.075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0.075,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0.05,0,0,0,0,0.025,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"421",2013,3,0,0,0.225,0.2,0.8,0.225,0,0,0.05,0.1,0.1,0,0.45,0.275,0,0.05,0,0,0,0.025,0.1,0,0.025,0.025,0.025,0.025,0.025,0,0,0,0,0,0,0,0.025,0,0.025,0,0,0.225,0,0,0,0.025,0.025,0,0,0,0,0,0,0.025,0,0,0,0,0.075,0,0,0,0,0,0,0,0,0,0,0,0.05,0.025,0,0,0,0,0,0,0,0,0.075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0.075,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0.05,0,0,0,0,0.025,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"422",2013,4,0,0,0.225,0.2,0.825,0.25,0,0,0.075,0.075,0.125,0,0.425,0.275,0,0.05,0,0,0,0.025,0.075,0,0.025,0.025,0.025,0.025,0.025,0,0,0,0,0,0,0,0.025,0,0.025,0,0,0.225,0,0,0,0.025,0.025,0,0,0,0,0,0,0.025,0,0,0,0,0.075,0,0,0,0,0,0,0,0,0,0,0,0.05,0.025,0,0,0,0,0,0,0,0,0.075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0.025,0,0,0,0,0.025,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"423",2013,5,0,0,0.225,0.2,0.825,0.25,0,0,0.075,0.075,0.125,0,0.425,0.275,0,0.05,0,0,0,0.025,0.075,0,0.025,0.025,0.025,0.025,0.025,0,0,0,0,0,0,0,0.025,0,0.025,0,0,0.225,0,0,0,0.025,0.025,0,0,0,0,0,0,0.025,0,0,0,0,0.075,0,0,0,0,0,0,0,0,0,0,0,0.05,0.025,0,0,0,0,0,0,0,0,0.075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0.025,0,0,0,0,0.025,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"424",2013,6,0,0,0.25,0.2,0.8,0.25,0,0,0.075,0.075,0.125,0.025,0.4,0.275,0,0.05,0,0,0,0.025,0.075,0,0.025,0.075,0.05,0.05,0.025,0,0,0,0.025,0,0,0.025,0.025,0.025,0.025,0,0,0.225,0,0,0,0.025,0.025,0,0,0,0,0,0,0,0,0,0,0,0.075,0,0,0,0,0,0,0,0,0,0,0,0.05,0.025,0,0,0,0,0,0,0,0,0.075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0.025,0,0,0,0,0.025,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"425",2013,7,0,0,0.25,0.2,0.8,0.225,0,0,0.075,0.075,0.125,0.025,0.425,0.3,0,0.05,0,0,0,0.025,0.075,0,0.025,0.075,0.05,0.05,0.025,0,0,0,0.025,0,0,0.025,0.025,0.025,0.025,0,0,0.2,0,0,0,0.025,0.025,0,0,0,0,0,0,0,0,0,0,0,0.075,0,0,0,0,0,0,0,0,0,0,0,0.05,0.025,0,0,0,0,0,0,0,0,0.075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0.025,0,0,0,0,0.025,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"426",2013,8,0,0,0.275,0.225,0.775,0.25,0,0,0.075,0.075,0.125,0.025,0.45,0.3,0,0.05,0,0,0,0.025,0.075,0,0.025,0.075,0.05,0.05,0.025,0,0,0,0.025,0,0,0.025,0.025,0.025,0.025,0,0,0.225,0,0,0,0.05,0.025,0,0,0,0,0,0,0,0,0,0,0,0.075,0,0,0,0,0,0,0,0,0,0,0,0.05,0.025,0,0,0,0,0,0,0,0,0.075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"427",2013,9,0,0,0.275,0.225,0.775,0.225,0,0,0.1,0.075,0.125,0.05,0.425,0.225,0,0.05,0,0,0.025,0.05,0.1,0,0.025,0.075,0.05,0.05,0.025,0,0,0,0.025,0,0,0.025,0.025,0.025,0.025,0,0,0.175,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0.05,0.025,0,0,0,0,0,0,0,0,0.075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"428",2013,10,0,0,0.275,0.225,0.775,0.25,0,0,0.1,0.075,0.15,0.05,0.4,0.225,0,0.05,0,0,0.025,0.05,0.1,0,0.025,0.075,0.05,0.05,0.025,0,0,0,0.025,0,0,0.025,0.025,0.025,0.025,0,0,0.15,0,0,0,0.05,0,0,0,0,0,0,0.025,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0.05,0.025,0,0,0,0,0,0,0,0,0.075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"429",2013,11,0,0,0.275,0.225,0.775,0.25,0,0,0.1,0.075,0.15,0.05,0.375,0.2,0,0.05,0,0,0.025,0.075,0.1,0,0.025,0.075,0.05,0.05,0.05,0,0,0,0.025,0,0,0.025,0.025,0.025,0.025,0,0,0.15,0,0,0,0.05,0,0,0,0,0,0,0.025,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0.05,0.025,0,0,0,0,0,0,0,0,0.075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"430",2013,12,0,0,0.275,0.225,0.75,0.25,0,0,0.1,0.075,0.125,0.05,0.375,0.2,0,0.025,0,0,0.025,0.05,0.15,0,0.025,0.075,0.05,0.05,0.025,0,0,0,0.025,0,0,0.025,0.025,0.025,0.025,0,0,0.15,0,0,0,0.05,0,0,0,0,0,0,0.025,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0.075,0.025,0,0,0,0,0,0,0,0,0.075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"431",2013,13,0,0,0.25,0.2,0.7,0.225,0,0,0.1,0.075,0.125,0.05,0.4,0.2,0,0.025,0,0,0.025,0.05,0.125,0,0,0.075,0.05,0.05,0.025,0,0,0,0.025,0,0,0.025,0.025,0.025,0.025,0,0,0.15,0,0,0,0.075,0,0,0,0,0,0,0.025,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0.075,0.025,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.025,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"432",2013,14,0,0,0.25,0.2,0.7,0.225,0,0,0.1,0.075,0.125,0.05,0.375,0.2,0,0.025,0,0,0.025,0.05,0.1,0,0,0.075,0.05,0.05,0.025,0,0,0,0.025,0,0,0.025,0.025,0.025,0,0,0,0.15,0,0,0,0.05,0,0,0,0,0,0,0.025,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0.05,0.025,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.025,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"433",2013,15,0,0,0.225,0.175,0.675,0.25,0,0,0.1,0.05,0.15,0.05,0.375,0.15,0,0.025,0,0,0.025,0.05,0.125,0,0,0.075,0.05,0.05,0.025,0,0,0,0.025,0,0,0.025,0.025,0.025,0,0,0,0.125,0,0,0,0.05,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.05,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0.025,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"434",2013,16,0,0,0.25,0.2,0.7,0.275,0,0,0.1,0.05,0.15,0.05,0.325,0.125,0,0.025,0,0,0.025,0.05,0.1,0,0,0.075,0.05,0.05,0.025,0,0,0,0.025,0,0,0.025,0,0.025,0,0,0,0.075,0,0,0,0.05,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.05,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.025,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"435",2013,17,0,0,0.25,0.2,0.675,0.275,0,0,0.075,0.05,0.15,0.05,0.35,0.15,0,0.025,0,0,0.025,0.05,0.1,0,0,0.075,0.05,0.05,0.025,0,0,0,0.025,0,0,0.025,0,0.025,0,0,0,0.075,0,0,0,0.05,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.05,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.025,0.025,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
